model_label,set_name,q,n_display,rel,leader_option_idx,shares_options,chosen_option_idx,valid,n
llama3_70b_awq,policy_priorities_q10,10,49,0.6,4,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.5306122448979592, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",2,True,8
llama3_70b_awq,policy_priorities_q10,10,49,0.6,6,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.5306122448979592, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",2,True,7
llama3_70b_awq,policy_priorities_q10,10,49,0.6,7,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.5306122448979592, 0.04081632653061224, 0.04081632653061224]",9,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.6,0,"[0.5306122448979592, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",1,True,12
llama3_70b_awq,policy_priorities_q10,10,49,0.6,0,"[0.5306122448979592, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",2,True,3
llama3_70b_awq,policy_priorities_q10,10,49,0.6,7,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.5306122448979592, 0.04081632653061224, 0.04081632653061224]",1,True,5
llama3_70b_awq,policy_priorities_q10,10,49,0.6,6,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.5306122448979592, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",7,True,8
llama3_70b_awq,policy_priorities_q10,10,49,0.6,3,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.5306122448979592, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",7,True,4
llama3_70b_awq,policy_priorities_q10,10,49,0.6,5,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.5306122448979592, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",4,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.6,5,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.5306122448979592, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",0,True,4
llama3_70b_awq,policy_priorities_q10,10,49,0.6,8,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.5306122448979592, 0.04081632653061224]",1,True,6
llama3_70b_awq,policy_priorities_q10,10,49,0.6,2,"[0.061224489795918366, 0.061224489795918366, 0.5306122448979592, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",0,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.6,4,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.5306122448979592, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",6,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.6,7,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.5306122448979592, 0.04081632653061224, 0.04081632653061224]",2,True,3
llama3_70b_awq,policy_priorities_q10,10,49,0.6,9,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.5306122448979592]",7,True,3
llama3_70b_awq,policy_priorities_q10,10,49,0.6,2,"[0.061224489795918366, 0.061224489795918366, 0.5306122448979592, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",2,True,2
llama3_70b_awq,policy_priorities_q10,10,49,0.6,2,"[0.061224489795918366, 0.061224489795918366, 0.5306122448979592, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",4,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.6,7,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.5306122448979592, 0.04081632653061224, 0.04081632653061224]",6,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.6,6,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.5306122448979592, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",6,True,2
llama3_70b_awq,policy_priorities_q10,10,49,0.6,3,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.5306122448979592, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",4,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.6,8,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.5306122448979592, 0.04081632653061224]",0,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.6,8,"[0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.5306122448979592, 0.04081632653061224]",6,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.8,0,"[0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",7,True,15
llama3_70b_awq,policy_priorities_q10,10,49,0.8,1,"[0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",1,True,26
llama3_70b_awq,policy_priorities_q10,10,49,0.8,2,"[0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",7,True,9
llama3_70b_awq,policy_priorities_q10,10,49,0.8,3,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",7,True,7
llama3_70b_awq,policy_priorities_q10,10,49,0.8,4,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",7,True,16
llama3_70b_awq,policy_priorities_q10,10,49,0.8,5,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",1,True,8
llama3_70b_awq,policy_priorities_q10,10,49,0.8,6,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",2,True,10
llama3_70b_awq,policy_priorities_q10,10,49,0.8,7,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.02040816326530612, 0.02040816326530612]",1,True,5
llama3_70b_awq,policy_priorities_q10,10,49,0.8,8,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.673469387755102, 0.02040816326530612]",2,True,14
llama3_70b_awq,policy_priorities_q10,10,49,0.8,9,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612, 0.673469387755102]",1,True,16
llama3_70b_awq,policy_priorities_q10,10,49,0.8,0,"[0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",0,True,6
llama3_70b_awq,policy_priorities_q10,10,49,0.8,2,"[0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",4,True,2
llama3_70b_awq,policy_priorities_q10,10,49,0.8,3,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",2,True,5
llama3_70b_awq,policy_priorities_q10,10,49,0.8,5,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",7,True,11
llama3_70b_awq,policy_priorities_q10,10,49,0.8,6,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",0,True,3
llama3_70b_awq,policy_priorities_q10,10,49,0.8,7,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.02040816326530612, 0.02040816326530612]",2,True,4
llama3_70b_awq,policy_priorities_q10,10,49,0.8,0,"[0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",1,True,3
llama3_70b_awq,policy_priorities_q10,10,49,0.8,2,"[0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",0,True,3
llama3_70b_awq,policy_priorities_q10,10,49,0.8,5,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",2,True,4
llama3_70b_awq,policy_priorities_q10,10,49,0.8,6,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",4,True,2
llama3_70b_awq,policy_priorities_q10,10,49,0.8,8,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.673469387755102, 0.02040816326530612]",1,True,8
llama3_70b_awq,policy_priorities_q10,10,49,0.8,9,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612, 0.673469387755102]",4,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.8,3,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",4,True,5
llama3_70b_awq,policy_priorities_q10,10,49,0.8,4,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",1,True,5
llama3_70b_awq,policy_priorities_q10,10,49,0.8,7,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.02040816326530612, 0.02040816326530612]",7,True,16
llama3_70b_awq,policy_priorities_q10,10,49,0.8,8,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.673469387755102, 0.02040816326530612]",3,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.8,1,"[0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",7,True,3
llama3_70b_awq,policy_priorities_q10,10,49,0.8,3,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",1,True,9
llama3_70b_awq,policy_priorities_q10,10,49,0.8,4,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",2,True,5
llama3_70b_awq,policy_priorities_q10,10,49,0.8,6,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",1,True,2
llama3_70b_awq,policy_priorities_q10,10,49,0.8,2,"[0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",1,True,14
llama3_70b_awq,policy_priorities_q10,10,49,0.8,8,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.673469387755102, 0.02040816326530612]",4,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.8,0,"[0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",2,True,5
llama3_70b_awq,policy_priorities_q10,10,49,0.8,6,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",7,True,10
llama3_70b_awq,policy_priorities_q10,10,49,0.8,7,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.02040816326530612, 0.02040816326530612]",0,True,4
llama3_70b_awq,policy_priorities_q10,10,49,0.8,8,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.673469387755102, 0.02040816326530612]",7,True,3
llama3_70b_awq,policy_priorities_q10,10,49,0.8,3,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",0,True,2
llama3_70b_awq,policy_priorities_q10,10,49,0.8,9,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612, 0.673469387755102]",2,True,7
llama3_70b_awq,policy_priorities_q10,10,49,0.8,2,"[0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",2,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.8,9,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612, 0.673469387755102]",9,True,1
llama3_70b_awq,policy_priorities_q10,10,49,0.8,5,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",4,True,3
llama3_70b_awq,policy_priorities_q10,10,49,0.8,9,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612, 0.673469387755102]",3,True,3
llama3_70b_awq,policy_priorities_q10,10,49,0.8,6,"[0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224, 0.673469387755102, 0.04081632653061224, 0.02040816326530612, 0.02040816326530612]",6,True,2
