model_label,condition_id,q,N,run,step,time_sweeps,record_type,leader_share,n_active_opinions
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2275,45.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2280,45.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2285,45.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2290,45.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2295,45.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2300,46.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2305,46.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2310,46.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2315,46.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2320,46.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2325,46.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2330,46.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2335,46.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2340,46.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2345,46.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2350,47.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2355,47.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2360,47.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2365,47.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2370,47.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2375,47.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2380,47.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2385,47.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2390,47.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2395,47.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2400,48.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2405,48.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2410,48.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2415,48.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2420,48.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2425,48.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2430,48.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2435,48.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2440,48.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2445,48.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2450,49.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2455,49.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2460,49.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2465,49.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2470,49.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2475,49.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2480,49.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2485,49.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2490,49.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2495,49.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2500,50.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2505,50.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2510,50.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2515,50.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2520,50.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2525,50.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2530,50.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2535,50.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2540,50.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2545,50.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2550,51.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2555,51.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2560,51.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2565,51.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2570,51.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2575,51.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2580,51.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2585,51.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2590,51.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2595,51.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2600,52.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2605,52.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2610,52.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2615,52.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2620,52.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2625,52.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2630,52.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2635,52.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2640,52.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2645,52.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2650,53.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2655,53.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2660,53.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2665,53.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2670,53.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2675,53.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2680,53.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2685,53.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2690,53.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2695,53.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2700,54.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2705,54.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2710,54.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2715,54.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2720,54.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2725,54.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2730,54.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2735,54.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2740,54.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2745,54.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2750,55.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2755,55.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2760,55.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2765,55.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2770,55.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2775,55.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2780,55.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2785,55.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2790,55.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2795,55.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2800,56.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2805,56.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2810,56.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2815,56.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2820,56.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2825,56.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2830,56.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2835,56.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2840,56.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2845,56.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2850,57.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2855,57.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2860,57.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2865,57.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2870,57.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2875,57.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2880,57.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2885,57.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2890,57.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2895,57.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2900,58.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2905,58.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2910,58.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2915,58.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2920,58.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2925,58.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2930,58.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2935,58.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2940,58.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2945,58.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2950,59.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2955,59.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2960,59.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2965,59.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2970,59.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2975,59.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2980,59.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2985,59.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2990,59.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,2995,59.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3000,60.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3005,60.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3010,60.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3015,60.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3020,60.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3025,60.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3030,60.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3035,60.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3040,60.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3045,60.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3050,61.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3055,61.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3060,61.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3065,61.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3070,61.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3075,61.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3080,61.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3085,61.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3090,61.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3095,61.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3100,62.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3105,62.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3110,62.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3115,62.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3120,62.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3125,62.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3130,62.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3135,62.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3140,62.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3145,62.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3150,63.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3155,63.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3160,63.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3165,63.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3170,63.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3175,63.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3180,63.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3185,63.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3190,63.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3195,63.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3200,64.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3205,64.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3210,64.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3215,64.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3220,64.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3225,64.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3230,64.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3235,64.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3240,64.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3245,64.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3250,65.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3255,65.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3260,65.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3265,65.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3270,65.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3275,65.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3280,65.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3285,65.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3290,65.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3295,65.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3300,66.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3305,66.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3310,66.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3315,66.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3320,66.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3325,66.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3330,66.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3335,66.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3340,66.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3345,66.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3350,67.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3355,67.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3360,67.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3365,67.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3370,67.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3375,67.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3380,67.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3385,67.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3390,67.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3395,67.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3400,68.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3405,68.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3410,68.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3415,68.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3420,68.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3425,68.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3430,68.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3435,68.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3440,68.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3445,68.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3450,69.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3455,69.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3460,69.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3465,69.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3470,69.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3475,69.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3480,69.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3485,69.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3490,69.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3495,69.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3500,70.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3505,70.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3510,70.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3515,70.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3520,70.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3525,70.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3530,70.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3535,70.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3540,70.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3545,70.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3550,71.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3555,71.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3560,71.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3565,71.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3570,71.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3575,71.5,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3580,71.6,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3585,71.7,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3590,71.8,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3595,71.9,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3600,72.0,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3605,72.1,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3610,72.2,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3615,72.3,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3620,72.4,regular,1.0,1
qwen25_7b_abliterated_v2,political_ideology_q6_N50,6,50,1,3625,72.5,regular,1.0,1
